32357	24 Feb 17	16:30:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32358	24 Feb 17	16:35:00	1	0	0	0	0	0	1	15	18	20	33	22	14	19	9	17	11	14	13	14	16	15	9	18	25	26	24	15	15	15	24	1	21	23	17	16	16	28	16
32359	24 Feb 17	16:40:00	1	0	0	0	0	0	1	10	19	16	28	23	10	17	8	12	8	15	7	11	9	9	7	22	17	25	24	17	12	15	26	0	11	23	14	7	20	19	21
32360	24 Feb 17	16:45:00	1	0	0	0	0	0	1	13	9	11	14	20	13	11	14	9	11	11	6	10	10	10	8	18	20	21	15	16	9	16	27	0	12	20	21	9	16	20	16
32361	24 Feb 17	16:50:00	1	0	0	0	0	0	1	11	16	11	24	22	8	16	10	8	8	9	7	9	9	6	4	17	20	37	14	21	10	13	30	0	8	19	11	3	16	14	10
32362	24 Feb 17	16:55:00	1	0	0	0	0	0	1	13	13	15	22	18	5	10	6	9	7	7	5	12	9	11	4	20	11	12	18	13	9	11	34	0	10	2	10	3	10	7	0
32363	24 Feb 17	17:00:00	1	0	0	0	0	0	1	8	13	17	15	12	6	5	3	4	8	6	6	5	9	6	9	19	2	0	12	10	8	13	24	0	8	3	0	0	2	3	4
32364	24 Feb 17	17:05:00	1	0	0	0	0	0	1	10	9	14	19	20	7	14	3	14	7	7	2	20	11	5	4	15	0	0	10	12	10	0	27	0	11	0	0	0	0	0	12
32365	24 Feb 17	17:10:00	1	0	0	0	0	0	1	11	9	12	19	19	9	7	3	7	7	7	3	20	9	7	11	15	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0
32366	24 Feb 17	17:15:00	1	0	0	0	0	0	1	7	6	15	14	11	9	6	0	11	7	4	3	7	6	13	4	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
32367	24 Feb 17	17:20:00	1	0	0	0	0	0	1	4	4	11	17	10	6	0	0	8	8	7	10	8	16	5	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
32368	24 Feb 17	17:25:00	1	0	0	0	0	0	1	3	11	5	11	14	7	0	0	7	9	10	0	4	9	3	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
32369	24 Feb 17	17:30:00	1	0	0	0	0	0	1	0	7	6	15	39	8	20	0	7	11	8	0	5	11	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32370	24 Feb 17	17:35:00	1	0	0	0	0	0	1	0	6	16	13	8	4	0	0	5	21	5	0	11	15	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32371	24 Feb 17	17:40:00	1	0	0	0	0	0	1	0	5	7	16	11	7	0	0	4	4	5	0	10	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32372	24 Feb 17	17:45:00	1	0	0	0	0	0	1	0	3	7	23	15	11	0	0	9	7	4	0	11	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
32373	24 Feb 17	17:50:00	1	0	0	0	0	0	1	0	0	0	5	11	11	0	0	0	8	6	0	6	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32374	24 Feb 17	17:55:00	1	0	0	0	0	0	1	0	0	0	0	9	4	0	0	0	11	6	0	11	0	6	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	13	0
32375	24 Feb 17	18:00:00	1	0	0	0	0	0	1	0	0	0	0	14	11	0	0	0	6	5	3	7	0	5	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
32376	24 Feb 17	18:05:00	1	0	0	0	0	0	1	0	0	0	0	4	8	0	0	0	4	8	3	6	3	6	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
32377	24 Feb 17	18:10:00	1	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	6	4	7	9	21	6	1	0	0	0	0	14	2	10	38	0	0	0	0	0	0	0	0
32378	24 Feb 17	18:15:00	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	6	0	0	9	12	6	13	0	0	0	0	17	14	7	17	0	0	0	0	0	0	0	5
32379	24 Feb 17	18:20:00	1	0	0	0	0	0	1	0	0	0	0	2	27	0	0	0	12	9	0	5	12	15	5	0	0	0	0	11	8	0	1	0	0	0	0	0	0	0	11
32380	24 Feb 17	18:25:00	1	0	0	0	0	0	1	3	0	3	0	6	0	0	0	0	7	0	0	4	12	4	6	0	0	0	0	13	5	1	0	0	0	0	3	0	8	0	0
32381	24 Feb 17	18:30:00	1	0	0	0	0	0	1	12	11	12	14	3	5	0	0	0	7	0	0	9	9	7	4	0	0	0	6	4	2	0	0	0	0	0	20	6	13	0	0
32382	24 Feb 17	18:35:00	1	0	0	0	0	0	1	12	12	6	16	12	12	0	0	0	3	0	0	13	11	4	9	0	0	13	15	0	5	1	0	0	0	15	13	13	3	0	0
32383	24 Feb 17	18:40:00	1	0	0	0	0	0	1	6	14	0	14	18	3	0	0	0	3	0	0	10	7	7	10	0	0	18	13	0	0	0	0	0	0	14	16	0	0	0	0
32384	24 Feb 17	18:45:00	1	0	0	0	0	0	1	3	5	2	14	16	5	0	0	0	10	0	0	4	23	4	4	0	0	18	11	0	0	0	0	0	0	15	3	0	0	0	0
32385	24 Feb 17	18:50:00	1	0	0	0	0	0	1	1	5	0	12	14	7	0	0	0	10	9	0	11	7	7	8	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
32386	24 Feb 17	18:55:00	1	0	0	0	0	0	1	0	1	0	19	11	3	0	0	0	5	0	0	7	9	5	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	0
32387	24 Feb 17	19:00:00	1	0	0	0	0	0	1	0	4	6	15	10	4	0	0	0	4	0	7	10	7	4	3	0	0	0	0	0	1	0	1	0	0	4	0	0	0	20	0
32388	24 Feb 17	19:05:00	1	0	0	0	0	0	1	0	1	17	14	16	6	0	0	0	6	0	8	6	7	6	0	0	0	0	0	0	21	9	20	0	0	0	0	0	3	3	0
32389	24 Feb 17	19:10:00	1	0	0	0	0	0	1	0	1	11	9	9	5	0	0	0	9	0	9	11	9	11	3	0	12	2	0	14	12	10	19	0	0	0	0	0	3	3	15
32390	24 Feb 17	19:15:00	1	0	0	0	0	0	1	0	7	9	14	11	4	0	0	0	8	5	5	7	5	3	8	18	28	8	0	15	9	5	15	0	0	3	1	0	13	17	15
32391	24 Feb 17	19:20:00	1	0	0	0	0	0	1	0	9	10	16	16	17	0	0	10	7	12	4	8	8	14	3	20	19	15	0	10	1	4	11	0	0	10	0	0	8	9	3
32392	24 Feb 17	19:25:00	1	0	0	0	0	0	1	0	11	4	12	11	6	0	0	11	6	7	3	12	7	7	2	15	19	17	0	7	1	9	13	0	0	12	19	4	7	4	0
32393	24 Feb 17	19:30:00	1	0	0	0	0	0	1	13	10	10	25	10	7	0	0	10	5	10	3	10	8	6	8	15	16	6	0	12	10	5	20	0	0	0	9	0	18	13	5
32394	24 Feb 17	19:35:00	1	0	0	0	0	0	1	9	6	8	13	9	8	0	0	9	8	6	5	11	10	5	3	15	5	45	13	9	8	10	25	0	15	16	3	3	2	13	10
32395	24 Feb 17	19:40:00	1	0	0	0	0	0	1	10	13	9	15	12	1	0	0	14	9	9	7	6	13	6	12	1	15	13	8	9	8	6	25	0	16	17	15	0	5	15	8
32396	24 Feb 17	19:45:00	1	0	0	0	0	0	1	13	10	9	15	17	7	12	7	8	8	8	6	8	11	8	10	0	16	15	3	22	9	9	16	0	19	14	14	8	9	14	9
32397	24 Feb 17	19:50:00	1	0	0	0	0	0	1	4	4	11	15	15	8	6	7	13	7	8	2	8	6	5	3	0	7	20	0	7	7	11	23	0	14	14	12	6	18	20	9
32398	24 Feb 17	19:55:00	1	0	0	0	0	0	1	1	10	14	17	13	7	11	10	12	9	12	2	12	14	3	4	0	11	17	2	9	8	10	18	0	12	13	10	3	7	22	19
32399	24 Feb 17	20:00:00	1	0	0	0	0	0	1	16	19	16	26	25	31	14	13	12	16	10	9	14	18	13	8	17	23	27	16	17	20	15	24	0	13	22	19	14	23	19	23
32400	24 Feb 17	20:05:00	1	0	0	0	0	0	0	14	16	17	25	30	16	12	7	10	13	5	11	19	16	12	13	21	21	28	23	15	23	19	22	0	15	25	21	8	21	19	28
32401	24 Feb 17	20:10:00	1	0	0	0	0	0	0	10	17	17	26	22	15	11	7	13	12	8	12	12	20	10	24	25	24	20	19	14	25	19	24	0	20	22	22	10	19	20	24
32402	24 Feb 17	20:15:00	1	0	0	0	0	0	0	11	17	19	27	27	14	14	7	13	11	11	6	15	16	8	10	17	23	26	23	17	28	21	22	0	15	24	18	9	28	24	26
32403	24 Feb 17	20:20:00	1	0	0	0	0	0	0	13	15	20	24	24	12	12	11	13	10	14	7	15	21	9	18	21	25	33	16	18	24	20	28	0	16	23	20	10	25	25	30
32404	24 Feb 17	20:25:00	1	0	0	0	0	0	0	12	18	17	21	19	16	17	9	13	10	9	5	21	19	15	9	15	22	31	15	17	27	19	25	0	19	28	16	5	18	28	30
32405	24 Feb 17	20:30:00	1	0	0	0	0	0	0	19	19	21	23	21	17	19	13	10	14	20	12	15	18	15	12	21	17	26	21	15	21	18	24	0	22	25	24	11	23	29	28
32406	24 Feb 17	20:35:00	1	0	0	0	0	0	0	16	12	22	27	28	14	15	11	12	8	9	8	18	21	10	6	19	7	30	23	17	27	22	25	0	18	31	23	10	24	24	29
32407	24 Feb 17	20:40:00	1	0	0	0	0	0	0	12	13	21	17	19	13	11	12	12	11	12	13	24	14	12	7	23	10	24	25	13	24	20	24	0	16	23	13	4	29	31	26
32408	24 Feb 17	20:45:00	1	0	0	0	0	0	0	12	19	20	21	22	8	16	10	11	10	15	12	17	15	12	11	13	3	29	22	14	19	21	22	0	13	25	25	10	22	31	25
32409	24 Feb 17	20:50:00	1	0	0	0	0	0	0	18	18	16	14	27	13	9	12	12	15	9	7	16	11	8	3	17	0	23	23	11	26	18	17	0	20	26	16	5	18	28	24
32410	24 Feb 17	20:55:00	1	0	0	0	0	0	0	18	12	22	20	25	12	9	10	8	6	15	7	17	15	6	0	18	0	21	25	8	25	21	22	0	17	19	15	22	26	30	24
32411	24 Feb 17	21:00:00	1	0	0	0	0	0	0	16	8	23	21	18	14	0	13	11	8	17	0	12	17	4	0	23	0	26	22	10	18	12	19	0	17	17	10	7	20	22	22
32412	24 Feb 17	21:05:00	1	0	0	0	0	0	0	12	12	20	21	22	31	0	8	9	12	11	0	16	10	6	10	1	0	20	22	14	21	16	20	0	14	13	21	6	24	24	12
32413	24 Feb 17	21:10:00	1	0	0	0	0	0	0	16	8	21	17	21	15	0	8	9	23	12	0	16	17	8	0	0	0	11	17	5	23	14	19	0	8	21	6	1	13	15	11
32414	24 Feb 17	21:15:00	1	0	0	0	0	0	0	8	15	20	22	16	6	0	0	23	8	7	0	15	13	9	0	0	0	12	13	10	22	18	22	0	13	20	0	8	20	19	6
32415	24 Feb 17	21:20:00	1	0	0	0	0	0	0	6	5	15	18	21	16	0	0	14	16	0	0	13	12	4	0	0	0	7	16	12	22	9	15	0	0	2	0	0	21	4	0
32416	24 Feb 17	21:25:00	1	0	0	0	0	0	0	9	0	19	22	19	13	0	0	4	29	0	0	12	19	12	0	0	0	0	12	9	17	5	12	0	0	5	0	0	9	8	0
32417	24 Feb 17	21:30:00	1	0	0	0	0	0	0	14	0	20	18	20	0	0	0	3	7	0	0	5	19	3	0	0	0	0	7	0	11	7	15	0	0	0	0	0	27	0	0
32418	24 Feb 17	21:35:00	1	0	0	0	0	0	0	10	0	17	19	13	1	0	0	6	2	0	0	8	13	0	0	0	0	0	10	8	19	0	17	0	0	0	0	0	2	0	0
32419	24 Feb 17	21:40:00	1	0	0	0	0	0	0	10	0	15	14	23	1	0	3	6	0	0	0	7	0	0	0	0	0	0	14	0	18	0	8	0	0	0	0	0	0	0	0
32420	24 Feb 17	21:45:00	1	0	0	0	0	0	0	7	0	19	11	16	0	0	0	3	0	0	0	1	0	0	1	0	0	0	7	0	13	0	25	0	0	0	0	0	0	0	0
32421	24 Feb 17	21:50:00	1	0	0	0	0	0	0	7	0	13	19	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	0
32422	24 Feb 17	21:55:00	1	0	0	0	0	0	0	1	0	7	13	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0
32423	24 Feb 17	22:00:00	1	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0
32424	24 Feb 17	22:05:00	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	11	0	0	0	0	0	0	0	0
32425	24 Feb 17	22:10:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0
32426	24 Feb 17	22:15:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32427	24 Feb 17	22:20:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32428	24 Feb 17	22:25:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32429	24 Feb 17	22:30:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32430	24 Feb 17	22:35:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32431	24 Feb 17	22:40:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32432	24 Feb 17	22:45:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32433	24 Feb 17	22:50:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32434	24 Feb 17	22:55:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32435	24 Feb 17	23:00:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32436	24 Feb 17	23:05:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32437	24 Feb 17	23:10:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32438	24 Feb 17	23:15:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32439	24 Feb 17	23:20:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32440	24 Feb 17	23:25:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32441	24 Feb 17	23:30:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32442	24 Feb 17	23:35:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32443	24 Feb 17	23:40:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32444	24 Feb 17	23:45:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32445	24 Feb 17	23:50:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32446	24 Feb 17	23:55:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32447	25 Feb 17	00:00:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32448	25 Feb 17	00:05:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32449	25 Feb 17	00:10:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32450	25 Feb 17	00:15:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32451	25 Feb 17	00:20:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32452	25 Feb 17	00:25:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32453	25 Feb 17	00:30:00	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32454	25 Feb 17	00:35:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32455	25 Feb 17	00:40:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32456	25 Feb 17	00:45:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32457	25 Feb 17	00:50:00	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
